Emotion,Angl,XSmall,XMediumMinus,XMedium,XMediumPlus,XLarge
Emo_14,A2,0.890916127681,0.935600957664,1.18541539183,1.435229826,1.5138631023
Emo_14,A3,0.121638607424,0.161884719731,0.281504813314,0.401124906898,0.468367980622
Emo_14,A4,0.311994766351,0.425233729329,0.784189429589,1.14314512985,1.33978811342
Emo_14,A5,0.718395500409,0.86885526808,1.19299181949,1.51712837091,1.68640032929
Emo_15,A0,0.805921259678,0.878020472754,1.24311290712,1.60820534149,1.96936844462
Emo_15,A1,0.190333108885,0.213791359136,0.275040384588,0.336289410039,0.363855555581
Emo_15,A2,0.808577936804,0.783958599723,1.01420802348,1.24445744723,1.33913406778
Emo_15,A3,0.137348677912,0.197587413471,0.3218420032,0.446096592929,0.479207228722
Emo_15,A4,0.290952635206,0.500766732842,0.897981687387,1.29519664193,1.75891879605
Emo_15,A5,0.915794586937,0.922860272755,1.28507605847,1.64729184418,1.96936844462
Emo_16,A0,0.858653228912,0.876953121347,1.17646498872,1.47597685609,1.67621799371
Emo_16,A1,0.201571640854,0.218804998935,0.287849534414,0.356894069894,0.384280735369
Emo_16,A2,0.802345693204,0.840251367821,1.11083131063,1.38141125344,1.46649909814
Emo_16,A3,0.148453314082,0.174120407655,0.320905014362,0.467689621068,0.515744766819
Emo_16,A4,0.429883944698,0.514782398188,0.848367012305,1.18195162642,1.39194987601
Emo_16,A5,0.894514685628,0.918523547051,1.21697281496,1.51542208288,1.67621799371
Emo_17,A0,1.05630500093,1.11017846029,1.49761553645,1.88505261261,1.98472191875
Emo_17,A1,0.213388767654,0.220728655064,0.279612199422,0.338495743781,0.363344350051
Emo_17,A2,0.838320277006,0.900702095214,1.15608624459,1.41147039396,1.6035714712
Emo_17,A3,0.133953088421,0.148062113642,0.274327628567,0.400593143491,0.480731977471
Emo_17,A4,0.632979701903,0.679915646065,1.13297185104,1.58602805601,1.74177710139
Emo_17,A5,1.07821662893,1.15316438435,1.53220396717,1.91124354999,1.98472191875
Emo_18,A0,0.565854327108,0.675893818994,1.02798782476,1.38008183053,1.58031984839
Emo_18,A1,0.242052668551,0.247092476274,0.321221429295,0.395350382316,0.457049464284
Emo_18,A2,0.937994235149,0.981658796882,1.25536478403,1.52907077117,1.73396676742
Emo_18,A3,0.160282020957,0.169565488183,0.307648411884,0.445731335585,0.495623238798
Emo_18,A4,0.198830279095,0.304341919283,0.633126403411,0.961910887539,1.06741638328
Emo_18,A5,0.581426089759,0.71403655123,1.07043185721,1.4268271632,1.70449684365
Emo_19,A0,0.654888328443,0.673130580363,1.06609063331,1.45905068626,1.78400084618
Emo_19,A1,0.193186043087,0.2299782166,0.306266707827,0.382555199055,0.450272022953
Emo_19,A2,0.794641597611,0.810973914678,1.08506018761,1.35914646054,1.50247018065
Emo_19,A3,0.115426660367,0.184464979179,0.332233701389,0.4800024236,0.544389649485
Emo_19,A4,0.298498931586,0.326481680325,0.703246317943,1.08001095556,1.47359791406
Emo_19,A5,0.716541674096,0.719412478263,1.10586467527,1.49231687228,1.78400084618
Emo_20,A0,0.655695626242,0.693052743962,1.04355285534,1.39405296672,1.65979701525
Emo_20,A1,0.215768289061,0.2400561788,0.316919743111,0.393783307422,0.443660230498
Emo_20,A2,0.944238261632,0.991515070821,1.26867392177,1.54583277272,1.65393755868
Emo_20,A3,0.158009025211,0.178987669865,0.321925681929,0.464863693993,0.535841127072
Emo_20,A4,0.186979269919,0.328308066447,0.659480533792,0.990653001137,1.13838855122
Emo_20,A5,0.712554306504,0.732184238274,1.08747044533,1.44275665238,1.73551710522
Emo_21,A0,0.582255540384,0.741273525598,1.05670144892,1.37212937224,1.76193871125
Emo_21,A1,0.237955986193,0.248292848836,0.313871592525,0.379450336214,0.414653278699
Emo_21,A2,0.976037069312,0.97418738645,1.25841189888,1.54263641132,1.65216136162
Emo_21,A3,0.151729999764,0.170849385858,0.300757963429,0.430666541,0.56530957055
Emo_21,A4,0.263036626149,0.325558407506,0.637845749134,0.950133090763,1.2528968445
Emo_21,A5,0.627900229308,0.795295968301,1.10780548722,1.42031500613,1.76193871125
Emo_22,A0,0.856705628183,0.936600474399,1.29819703078,1.65979358716,1.80739878233
Emo_22,A1,0.200847790094,0.212902362736,0.27407449692,0.335246631104,0.396744127125
Emo_22,A2,0.798458181755,0.800037940071,1.01246535808,1.2248927761,1.40101805283
Emo_22,A3,0.151972280428,0.202220393657,0.331228382114,0.460236370572,0.507973394808
Emo_22,A4,0.445577286975,0.522012847416,0.929152391757,1.3362919361,1.54010421342
Emo_22,A5,0.876058050598,0.975881038014,1.33430611283,1.69273118765,1.81941962071
