A0,A1,A2,A3,A4,"A5,",Emotion,Angl,ValAng,FuzzValue,FuzzStr,rule
A0,A1,A2,A3,A4,"A5,",Emotion,Angl,,,,
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A0,0.9241788846,0.7308578627,S,2.32910225358E-07
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A1,0.3334518678,0.474893324,L,1.10607511105E-07
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A2,1.2038725555,0.3339585611,L,3.69383252564E-08
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A3,0.3984618506,0.5139941594,L,0.000000019
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A4,0.5079733948,0.7050655299,S,1.33864329814E-08
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A5,0.9279735289,0.8459603226,S,1.13243911639E-08
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A0,0.9241788846,0.3513996719,M,0.000000004
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A1,0.3334518678,0.5359006061,M,2.13255608704E-09
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A2,1.2038725555,0.7448766153,M,1.58849116007E-09
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A3,0.3984618506,0.549493262,L,8.7286518917E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A4,0.5079733948,0.6177681134,M,5.39228281139E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A5,0.9279735289,0.3606965527,S,1.94497782151E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A0,0.9241788846,0.9274545437,S,1.803878518E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A1,0.3334518678,0.8464872756,L,1.52696021224E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A2,1.2038725555,0.3835758993,L,5.85705136638E-11
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A3,0.3984618506,0.0306948653,M,1.79781402988E-12
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A4,0.5079733948,0.9813245008,S,1.76423895538E-12
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A5,0.9279735289,0.9325722001,S,1.64528020406E-12
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A0,0.9241788846,0.3175685189,S,5.22489197618E-13
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A1,0.3334518678,0.6550971401,M,3.42281179109E-13
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A2,1.2038725555,0.8598424954,M,2.9430790316E-13
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A3,0.3984618506,0.2483424203,M,7.30891369798E-14
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A4,0.5079733948,0.3318595544,S,2.42553284271E-14
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A5,0.9279735289,0.3811927957,S,9.24595645286E-15
S,L,M,M,S,S,,,,,,
M,L,M,M,S,M,,,,,,
M,M,M,L,S,S,,,,,,
S,L,L,L,S,S,,,,,,
M,M,M,L,M,S,,,,,,
S,L,L,M,S,S,,,,,,
S,M,M,M,S,S,,,,,,
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_1,A0,0.9241788846,0.4380944468,S,0.4380944468
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_1,A1,0.3334518678,0.3818468911,L,0.1672850025
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_1,A2,1.2038725555,0.2334847404,M,0.0390584954
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_1,A3,0.3984618506,0.1774448756,M,0.0069307299
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_1,A4,0.5079733948,0.3357025052,S,0.0023266634
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_1,A5,0.9279735289,0.4766943262,S,0.0011091072
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_2,A0,0.9241788846,0.8868675803,M,0.0009836312
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_2,A1,0.3334518678,0.5303268164,L,0.000521646
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_2,A2,1.2038725555,0.7826220606,M,0.0004082517
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_2,A3,0.3984618506,0.7205958015,M,0.0002941845
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_2,A4,0.5079733948,0.4664252554,S,0.0001372151
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_2,A5,0.9279735289,0.6189188006,M,0.000084925
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_3,A0,0.9241788846,0.3916358286,M,3.32596646829E-05
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_3,A1,0.3334518678,0.5502057947,M,1.8299660237E-05
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_3,A2,1.2038725555,0.1734967192,M,3.17493101443E-06
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_3,A3,0.3984618506,0.6679238005,L,2.12061198955E-06
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_3,A4,0.5079733948,0.3644663443,S,7.728916996E-07
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_3,A5,0.9279735289,0.4123224567,S,3.18680604333E-07
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A0,0.9241788846,0.7308578627,S,2.32910225358E-07
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A1,0.3334518678,0.474893324,L,1.10607511105E-07
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A2,1.2038725555,0.3339585611,L,3.69383252564E-08
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A3,0.3984618506,0.5139941594,L,0.000000019
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A4,0.5079733948,0.7050655299,S,1.33864329814E-08
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_4,A5,0.9279735289,0.8459603226,S,1.13243911639E-08
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A0,0.9241788846,0.3513996719,M,0.000000004
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A1,0.3334518678,0.5359006061,M,2.13255608704E-09
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A2,1.2038725555,0.7448766153,M,1.58849116007E-09
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A3,0.3984618506,0.549493262,L,8.7286518917E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A4,0.5079733948,0.6177681134,M,5.39228281139E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_5,A5,0.9279735289,0.3606965527,S,1.94497782151E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A0,0.9241788846,0.9274545437,S,1.803878518E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A1,0.3334518678,0.8464872756,L,1.52696021224E-10
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A2,1.2038725555,0.3835758993,L,5.85705136638E-11
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A3,0.3984618506,0.0306948653,M,1.79781402988E-12
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A4,0.5079733948,0.9813245008,S,1.76423895538E-12
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_6,A5,0.9279735289,0.9325722001,S,1.64528020406E-12
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A0,0.9241788846,0.3175685189,S,5.22489197618E-13
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A1,0.3334518678,0.6550971401,M,3.42281179109E-13
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A2,1.2038725555,0.8598424954,M,2.9430790316E-13
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A3,0.3984618506,0.2483424203,M,7.30891369798E-14
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A4,0.5079733948,0.3318595544,S,2.42553284271E-14
0.9241788846,0.3334518678,1.2038725555,0.3984618506,0.5079733948,0.9279735289,Emo_7,A5,0.9279735289,0.3811927957,S,9.24595645286E-15
S,L,M,M,S,S,,,,,,
M,L,M,M,S,M,,,,,,
M,M,M,L,S,S,,,,,,
S,L,L,L,S,S,,,,,,
M,M,M,L,M,S,,,,,,
S,L,L,M,S,S,,,,,,
S,M,M,M,S,S,,,,,,
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_1,A0,0.9687266559,0.3027164514,S,0.3027164514
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_1,A1,0.3292554474,0.3388020973,L,0.1025609686
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_1,A2,1.2160906748,0.1212292088,M,0.0124333851
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_1,A3,0.385514367,0.4077008278,M,0.0050691014
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_1,A4,0.5394822934,0.2815473181,M,0.0014271919
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_1,A5,0.9687266559,0.3636750352,S,0.0005190341
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_2,A0,0.9687266559,0.7184489611,M,0.0003728995
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_2,A1,0.3292554474,0.4910720359,L,0.0001831205
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_2,A2,1.2160906748,0.684181078,M,0.0001252876
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_2,A3,0.385514367,0.936974986,M,0.0001173913
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_2,A4,0.5394822934,0.3544939311,S,4.16145159649E-05
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_2,A5,0.9687266559,0.9753985243,M,4.05907374621E-05
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_3,A0,0.9687266559,0.6510418875,M,2.64262703334E-05
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_3,A1,0.3292554474,0.6669378134,M,1.76246789521E-05
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_3,A2,1.2160906748,0.073697459,M,1.29889405457E-06
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_3,A3,0.385514367,0.5886878886,L,7.6464319849E-07
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_3,A4,0.5394822934,0.4972830097,M,3.802440711E-07
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_3,A5,0.9687266559,0.4127440176,M,1.56943465577E-07
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_4,A0,0.9687266559,0.595872854,S,9.35183507468E-08
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_4,A1,0.3292554474,0.4292015826,L,4.01382241441E-08
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_4,A2,1.2160906748,0.36387992,L,1.46054937894E-08
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_4,A3,0.385514367,0.4427890255,L,6.46715236164E-09
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_4,A4,0.5394822934,0.626805413,S,4.05364610681E-09
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_4,A5,0.9687266559,0.7203890635,S,2.92020232264E-09
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_5,A0,0.9687266559,0.6157147276,M,1.79801157749E-09
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_5,A1,0.3292554474,0.6550325887,M,1.17775617819E-09
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_5,A2,1.2160906748,0.8360231259,M,0.000000001
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_5,A3,0.385514367,0.4856437235,L,4.78180060211E-10
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_5,A4,0.5394822934,0.8175735039,M,3.90947347316E-10
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_5,A5,0.9687266559,0.3904197689,M,1.52633572986E-10
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_6,A0,0.9687266559,0.8644073566,S,1.3193758336E-10
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_6,A1,0.3292554474,0.8046906518,L,1.06168939947E-10
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_6,A2,1.2160906748,0.4070359001,L,4.32145700362E-11
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_6,A3,0.385514367,0.2615433528,M,1.13024835357E-11
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_6,A4,0.5394822934,0.9388813525,S,1.06116910283E-11
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_6,A5,0.9687266559,0.8768211393,S,9.30455501788E-12
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_7,A0,0.9687266559,0.5297150083,M,4.9287624386E-12
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_7,A1,0.3292554474,0.7676835217,M,3.78372970625E-12
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_7,A2,1.2160906748,0.9476328862,M,3.58558670226E-12
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_7,A3,0.385514367,0.4146925284,M,1.48691601537E-12
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_7,A4,0.5394822934,0.2651427905,S,3.94245061581E-13
0.9687266559,0.3292554474,1.2160906748,0.385514367,0.5394822934,0.9687266559,Emo_7,A5,0.9687266559,0.2819016166,M,1.11138320209E-13
S,L,M,M,M,S,,,,,,
M,L,M,M,S,M,,,,,,
M,M,M,L,M,M,,,,,,
S,L,L,L,S,S,,,,,,
M,M,M,L,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,S,M,,,,,,
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_1,A0,0.9312634511,0.4165648755,S,0.4165648755
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_1,A1,0.338198915,0.4305397406,L,0.1793477335
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_1,A2,1.218138773,0.1024120445,M,0.0183673681
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_1,A3,0.3279303796,0.5682348655,M,0.0104369789
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_1,A4,0.5497424346,0.3617809996,M,0.0037759007
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_1,A5,0.9813437484,0.3286844722,S,0.0012410799
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_2,A0,0.9312634511,0.9496352821,M,0.0011785733
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_2,A1,0.338198915,0.5747323519,L,0.0006773642
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_2,A2,1.218138773,0.6676796182,M,0.0004522623
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_2,A3,0.3279303796,0.3364382683,S,0.0001521583
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_2,A4,0.5497424346,0.3180460946,S,4.83933636404E-05
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_2,A5,0.9813437484,0.9142360143,M,0.000044243
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_3,A0,0.9312634511,0.4328899572,M,1.9152331282E-05
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_3,A1,0.338198915,0.4181569657,M,8.00868073422E-06
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_3,A2,1.218138773,0.0569683139,M,4.56241037991E-07
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_3,A3,0.3279303796,0.3901198409,M,0.000000178
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_3,A4,0.5497424346,0.5581644545,M,9.93469551272E-08
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_3,A5,0.9813437484,0.482956371,M,0.000000048
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_4,A0,0.9312634511,0.7093907893,S,0.000000034
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_4,A1,0.338198915,0.5265804361,L,1.79230833981E-08
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_4,A2,1.218138773,0.3688955759,L,6.61174617261E-09
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_4,A3,0.3279303796,0.6424327132,M,4.24760203266E-09
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_4,A4,0.5497424346,0.6013218232,S,2.55417579851E-09
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_4,A5,0.9813437484,0.6815124345,S,1.74070256663E-09
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_5,A0,0.9312634511,0.3934344931,M,6.84852431859E-10
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_5,A1,0.338198915,0.4011369057,M,2.7471958536E-10
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_5,A2,1.218138773,0.8513018283,M,2.33869285298E-10
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_5,A3,0.3279303796,0.3263343051,M,7.63195706984E-11
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_5,A4,0.5497424346,0.8826354895,M,6.73623616448E-11
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_5,A5,0.9813437484,0.4645113153,M,3.12905792098E-11
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_6,A0,0.9312634511,0.9174279592,S,2.87068522281E-11
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_6,A1,0.338198915,0.8937681784,L,2.56572710247E-11
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_6,A2,1.218138773,0.4109684519,L,1.05443289528E-11
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_6,A3,0.3279303796,0.7117570373,M,7.50500033575E-12
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_6,A4,0.5497424346,0.9250607268,S,6.94258106536E-12
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_6,A5,0.9813437484,0.8595607143,S,5.96756993982E-12
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_7,A0,0.9312634511,0.2983455724,S,1.78039806939E-12
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_7,A1,0.338198915,0.5277379117,M,9.39583559083E-13
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_7,A2,1.218138773,0.9623490092,M,9.04207307164E-13
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_7,A3,0.3279303796,0.8454646724,M,7.64475334774E-13
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_7,A4,0.5497424346,0.2569274652,M,1.96414709969E-13
0.9312634511,0.338198915,1.218138773,0.3279303796,0.5497424346,0.9813437484,Emo_7,A5,0.9813437484,0.3605220291,M,7.08118297744E-14
S,L,M,M,M,S,,,,,,
M,L,M,S,S,M,,,,,,
M,M,M,M,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,M,M,,,,,,
S,L,L,M,S,S,,,,,,
S,M,M,M,M,M,,,,,,
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_1,A0,0.9312634511,0.4165648755,S,0.4165648755
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_1,A1,0.3292554474,0.3388020973,L,0.1411330535
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_1,A2,1.2512411586,0.3502970617,L,0.0494384939
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_1,A3,0.3830181166,0.4520937412,M,0.0223508337
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_1,A4,0.4797680217,0.4124439292,S,0.0092184657
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_1,A5,1.0087883764,0.2525731985,S,0.0023283374
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_2,A0,0.9312634511,0.9496352821,M,0.0022110713
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_2,A1,0.3292554474,0.4910720359,L,0.0010857953
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_2,A2,1.2512411586,0.4009747941,M,0.0004353765
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_2,A3,0.3830181166,0.9786924848,M,0.0004260997
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_2,A4,0.4797680217,0.5666212287,S,0.0002414372
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_2,A5,1.0087883764,0.6741696898,M,0.0001627696
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_3,A0,0.9312634511,0.4328899572,M,7.04613328145E-05
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_3,A1,0.3292554474,0.6669378134,M,4.69933272357E-05
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_3,A2,1.2512411586,0.4155929659,L,1.95300962447E-05
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_3,A3,0.3830181166,0.5734113542,L,1.11987789347E-05
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_3,A4,0.4797680217,0.4529108346,S,0.000005072
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_3,A5,1.0087883764,0.635681883,M,3.22420922241E-06
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_4,A0,0.9312634511,0.7093907893,S,2.28722432505E-06
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_4,A1,0.3292554474,0.4292015826,L,9.81680300108E-07
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_4,A2,1.2512411586,0.4499611092,L,4.41717956712E-07
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_4,A3,0.3830181166,0.4290608099,L,1.89523864261E-07
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_4,A4,0.4797680217,0.775120527,S,1.4690383754E-07
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_4,A5,1.0087883764,0.5969482121,S,8.76939831708E-08
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_5,A0,0.9312634511,0.3934344931,M,3.45018378127E-08
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_5,A1,0.3292554474,0.6550325887,M,2.25998281387E-08
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_5,A2,1.2512411586,0.9017561621,M,2.03795342872E-08
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_5,A3,0.3830181166,0.4733336529,L,9.64631940907E-09
