Emotion,Angl,ValAng,FuzzValue,FuzzStr
Emo_3,A4,1.1399238622,0.847919171941,M
Emo_3,A5,1.68774404941,1,
Emo_3,A0,1.55109444288,1,
Emo_3,A1,0.253764045429,0.719179263631,M
Emo_3,A2,1.00942181044,1,
Emo_3,A3,0.391783513743,0.190752078089,M
Emo_3,A4,1.1399238622,1,
Emo_3,A5,1.68774404941,1,
Emo_3,A0,1.55109444288,1,
Emo_3,A1,0.253764045429,1.16159872845,S
Emo_3,A2,1.00942181044,0.586666684268,L
Emo_3,A3,0.391783513743,0.728806669072,S
Emo_3,A4,1.1399238622,0.785414243238,L
Emo_3,A5,1.68774404941,1,
Emo_3,A0,1.55109444288,0.690675835685,L
Emo_3,A1,0.253764045429,2.31269864383,S
Emo_3,A2,1.00942181044,0.819603427265,M
Emo_3,A3,0.391783513743,1.92366687051,S
Emo_3,A4,1.1399238622,0.817283750184,M
Emo_3,A5,1.68774404941,0.888605723938,L
Emo_4,A0,1.55109444288,0.761465652715,L
Emo_4,A1,0.253764045429,2.76229401045,S
Emo_4,A2,1.00942181044,0.479198968936,M
Emo_4,A3,0.391783513743,2.34407871949,S
Emo_4,A4,1.1399238622,0.915001939085,M
Emo_4,A5,1.68774404941,1,
Emo_4,A0,1.55109444288,1,
Emo_4,A1,0.253764045429,0.538406483815,S
Emo_4,A2,1.00942181044,1,
Emo_4,A3,0.391783513743,1,
Emo_4,A4,1.1399238622,1,
Emo_4,A5,1.68774404941,1,
Emo_4,A0,1.55109444288,1,
Emo_4,A1,0.253764045429,2.95852493002,S
Emo_4,A2,1.00942181044,0.766248354048,M
Emo_4,A3,0.391783513743,2.45672548605,S
Emo_4,A4,1.1399238622,0.708542476829,M
Emo_4,A5,1.68774404941,1,
Emo_4,A0,1.55109444288,1,
Emo_4,A1,0.253764045429,0.600511821219,M
Emo_4,A2,1.00942181044,1,
Emo_4,A3,0.391783513743,0.323356125913,M
Emo_4,A4,1.1399238622,1,
Emo_4,A5,1.68774404941,1,
Emo_4,A0,1.55109444288,1,
Emo_4,A1,0.253764045429,1.33645711419,S
Emo_4,A2,1.00942181044,0.335797603917,M
Emo_4,A3,0.391783513743,0.99365174149,S
Emo_4,A4,1.1399238622,0.628896576654,L
Emo_4,A5,1.68774404941,1,
Emo_4,A0,1.55109444288,0.742589050157,L
Emo_4,A1,0.253764045429,2.92337965297,S
Emo_4,A2,1.00942181044,0.594996432889,S
Emo_4,A3,0.391783513743,2.49810484082,S
Emo_4,A4,1.1399238622,0.787090695966,M
Emo_4,A5,1.68774404941,1,
Emo_5,A0,1.55109444288,0.911916822991,L
Emo_5,A1,0.253764045429,2.10632446919,S
Emo_5,A2,1.00942181044,0.928585536371,M
Emo_5,A3,0.391783513743,1.73348553265,S
Emo_5,A4,1.1399238622,0.684260896981,M
Emo_5,A5,1.68774404941,1,
Emo_5,A0,1.55109444288,1,
Emo_5,A1,0.253764045429,0.671694643529,S
Emo_5,A2,1.00942181044,1,
Emo_5,A3,0.391783513743,0.510050824888,L
Emo_5,A4,1.1399238622,1,
Emo_5,A5,1.68774404941,1,
Emo_5,A0,1.55109444288,0.669660585263,L
Emo_5,A1,0.253764045429,3.32231558596,S
Emo_5,A2,1.00942181044,0.771757646832,S
Emo_5,A3,0.391783513743,2.8564609796,S
Emo_5,A4,1.1399238622,0.633911407229,M
Emo_5,A5,1.68774404941,0.961999855712,L
Emo_5,A0,1.55109444288,1,
Emo_5,A1,0.253764045429,0.725965841879,M
Emo_5,A2,1.00942181044,1,
Emo_5,A3,0.391783513743,0.137244261859,M
Emo_5,A4,1.1399238622,1,
Emo_5,A5,1.68774404941,1,
Emo_5,A0,1.55109444288,1,
Emo_5,A1,0.253764045429,0.711903791679,S
Emo_5,A2,1.00942181044,0.716570907621,L
Emo_5,A3,0.391783513743,0.440490276175,M
Emo_5,A4,1.1399238622,0.928538430471,L
Emo_5,A5,1.68774404941,1,
Emo_5,A0,1.55109444288,0.905411182656,L
Emo_5,A1,0.253764045429,2.04295228314,S
Emo_5,A2,1.00942181044,0.81469727513,M
Emo_5,A3,0.391783513743,1.6985726101,S
Emo_5,A4,1.1399238622,0.802128122948,M
Emo_5,A5,1.68774404941,1,
Emo_6,A0,1.55109444288,0.933369142965,M
Emo_6,A1,0.253764045429,1.87627349844,S
Emo_6,A2,1.00942181044,0.806812667885,S
Emo_6,A3,0.391783513743,1.68093849091,S
Emo_6,A4,1.1399238622,0.622116845078,S
Emo_6,A5,1.68774404941,0.746070663828,M
Emo_6,A0,1.55109444288,1,
Emo_6,A1,0.253764045429,0.910028445292,M
Emo_6,A2,1.00942181044,1,
Emo_6,A3,0.391783513743,1,
Emo_6,A4,1.1399238622,1,
Emo_6,A5,1.68774404941,1,
Emo_6,A0,1.55109444288,1,
Emo_6,A1,0.253764045429,2.92741101807,S
Emo_6,A2,1.00942181044,0.976664902814,M
Emo_6,A3,0.391783513743,2.38893530593,S
Emo_6,A4,1.1399238622,0.404034348326,M
Emo_6,A5,1.68774404941,1,
Emo_6,A0,1.55109444288,1,
Emo_6,A1,0.253764045429,0.565366540791,S
Emo_6,A2,1.00942181044,1,
Emo_6,A3,0.391783513743,0.574883478881,M
Emo_6,A4,1.1399238622,1,
Emo_6,A5,1.68774404941,1,
Emo_6,A0,1.55109444288,0.361810779153,M
Emo_6,A1,0.253764045429,1.32374983435,S
Emo_6,A2,1.00942181044,0.539388916745,M
Emo_6,A3,0.391783513743,1.13783471128,S
Emo_6,A4,1.1399238622,0.804116513404,M
Emo_6,A5,1.68774404941,0.0846126705274,M
Emo_6,A0,1.55109444288,0.857965477073,M
Emo_6,A1,0.253764045429,1.85490372733,S
Emo_6,A2,1.00942181044,0.821149386029,S
Emo_6,A3,0.391783513743,1.66609044285,S
Emo_6,A4,1.1399238622,0.642620071826,S
Emo_6,A5,1.68774404941,0.810678456401,M
Emo_7,A0,1.55109444288,1,
Emo_7,A1,0.253764045429,2.13664221144,S
Emo_7,A2,1.00942181044,0.896861809436,M
Emo_7,A3,0.391783513743,1.76214634829,S
Emo_7,A4,1.1399238622,0.679824091613,M
Emo_7,A5,1.68774404941,1,
Emo_7,A0,1.55109444288,1,
Emo_7,A1,0.253764045429,0.786602848304,S
Emo_7,A2,1.00942181044,1,
Emo_7,A3,0.391783513743,0.0450544098227,M
Emo_7,A4,1.1399238622,1,
Emo_7,A5,1.68774404941,1,
Emo_7,A0,1.55109444288,0.698173935766,L
Emo_7,A1,0.253764045429,2.21654959695,S
Emo_7,A2,1.00942181044,0.489107949619,S
Emo_7,A3,0.391783513743,1.90103563183,S
Emo_7,A4,1.1399238622,0.700177183013,M
Emo_7,A5,1.68774404941,0.989295817243,L
Emo_7,A0,1.55109444288,1,
Emo_7,A1,0.253764045429,0.500700188073,S
Emo_7,A2,1.00942181044,1,
Emo_7,A3,0.391783513743,0.667073062498,M
Emo_7,A4,1.1399238622,1,
Emo_7,A5,1.68774404941,1,
Emo_7,A0,1.55109444288,1,
Emo_7,A1,0.253764045429,0.870120994027,S
Emo_7,A2,1.00942181044,0.642866303931,L
Emo_7,A3,0.391783513743,0.577879351863,S
Emo_7,A4,1.1399238622,0.886240045328,L
Emo_7,A5,1.68774404941,1,
Emo_7,A0,1.55109444288,0.962829139348,L
Emo_7,A1,0.253764045429,2.02871253661,S
Emo_7,A2,1.00942181044,0.767741898378,M
Emo_7,A3,0.391783513743,1.69144377333,S
Emo_7,A4,1.1399238622,0.825661847551,M
Emo_7,A5,1.68774404941,1,
Emo_1,A0,1.48931049414,0.914167220234,L
Emo_1,A1,0.242316302536,2.51023378927,S
Emo_1,A2,1.04123772807,0.881069684018,M
Emo_1,A3,0.366608223019,2.13251812462,S
Emo_1,A4,1.01168353268,0.751375881129,M
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,1,
Emo_1,A1,0.242316302536,0.853928860916,S
Emo_1,A2,1.04123772807,1,
Emo_1,A3,0.366608223019,0.721948294907,L
Emo_1,A4,1.01168353268,1,
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,0.987884758599,L
Emo_1,A1,0.242316302536,3.44073048885,S
Emo_1,A2,1.04123772807,0.636143505231,M
Emo_1,A3,0.366608223019,2.95372244508,S
Emo_1,A4,1.01168353268,0.500377032741,M
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,1,
Emo_1,A1,0.242316302536,0.750780243168,S
Emo_1,A2,1.04123772807,1,
Emo_1,A3,0.366608223019,0.871962315278,M
Emo_1,A4,1.01168353268,1,
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,1,
Emo_1,A1,0.242316302536,1.05850462776,S
Emo_1,A2,1.04123772807,1,
Emo_1,A3,0.366608223019,0.720330091647,S
Emo_1,A4,1.01168353268,0.953151996687,L
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,0.731242322236,L
Emo_1,A1,0.242316302536,2.37820469846,S
Emo_1,A2,1.04123772807,0.743360754978,M
Emo_1,A3,0.366608223019,2.03351005091,S
Emo_1,A4,1.01168353268,0.61398286128,M
Emo_1,A5,1.58075976521,0.902950999022,L
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,2.11040565848,S
Emo_2,A2,1.04123772807,0.538008402549,M
Emo_2,A3,0.366608223019,1.73278635837,S
Emo_2,A4,1.01168353268,0.66893023901,M
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,0.54916807426,S
Emo_2,A2,1.04123772807,1,
Emo_2,A3,0.366608223019,0.840482929459,L
Emo_2,A4,1.01168353268,1,
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,0.909668345419,L
Emo_2,A1,0.242316302536,2.65870468943,S
Emo_2,A2,1.04123772807,0.453517259849,M
Emo_2,A3,0.366608223019,2.30511604057,S
Emo_2,A4,1.01168353268,0.469990263562,S
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,0.871698908774,S
Emo_2,A2,1.04123772807,1,
Emo_2,A3,0.366608223019,0.873532155988,M
Emo_2,A4,1.01168353268,1,
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,1.41013803012,S
Emo_2,A2,1.04123772807,1,
Emo_2,A3,0.366608223019,0.96860691136,S
Emo_2,A4,1.01168353268,1,
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,2.20896837723,S
Emo_2,A2,1.04123772807,0.69516277944,M
Emo_2,A3,0.366608223019,1.83246216452,S
Emo_2,A4,1.01168353268,0.824422448447,M
Emo_2,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,0.793028819033,L
Emo_3,A1,0.242316302536,2.11869270738,S
Emo_3,A2,1.04123772807,0.963359499381,M
Emo_3,A3,0.366608223019,1.78380267548,S
Emo_3,A4,1.01168353268,0.950592005581,M
Emo_3,A5,1.58075976521,0.950460182589,L
Emo_3,A0,1.48931049414,1,
Emo_3,A1,0.242316302536,0.770279884573,S
Emo_3,A2,1.04123772807,1,
Emo_3,A3,0.366608223019,0.313946972513,M
Emo_3,A4,1.01168353268,1,
Emo_3,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,1,
Emo_3,A1,0.242316302536,3.14190298487,S
Emo_3,A2,1.04123772807,0.749039945004,M
Emo_3,A3,0.366608223019,2.68801318478,S
Emo_3,A4,1.01168353268,0.628338601124,M
Emo_3,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,1,
Emo_3,A1,0.242316302536,0.628765745241,M
Emo_3,A2,1.04123772807,1,
Emo_3,A3,0.366608223019,0.389584863906,M
Emo_3,A4,1.01168353268,1,
Emo_3,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,1,
Emo_3,A1,0.242316302536,1.19749578183,S
Emo_3,A2,1.04123772807,0.635120604201,L
Emo_3,A3,0.366608223019,0.807749633068,S
Emo_3,A4,1.01168353268,0.590111164785,L
Emo_3,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,0.601184981074,L
Emo_3,A1,0.242316302536,2.34496608966,S
Emo_3,A2,1.04123772807,0.908128990658,M
Emo_3,A3,0.366608223019,1.99462778721,S
Emo_3,A4,1.01168353268,0.82589651106,M
Emo_3,A5,1.58075976521,0.733644520938,L
Emo_4,A0,1.48931049414,0.639494715535,L
Emo_4,A1,0.242316302536,2.79698202355,S
Emo_4,A2,1.04123772807,0.585446121513,M
Emo_4,A3,0.366608223019,2.42036282392,S
Emo_4,A4,1.01168353268,0.486751840768,M
Emo_4,A5,1.58075976521,0.820029523094,L
Emo_4,A0,1.48931049414,1,
Emo_4,A1,0.242316302536,0.709270968937,S
Emo_4,A2,1.04123772807,1,
Emo_4,A3,0.366608223019,0.83590853586,L
Emo_4,A4,1.01168353268,1,
Emo_4,A5,1.58075976521,1,
Emo_4,A0,1.48931049414,1,
Emo_4,A1,0.242316302536,3.00014565998,S
Emo_4,A2,1.04123772807,0.894292407322,M
Emo_4,A3,0.366608223019,2.54825566684,S
Emo_4,A4,1.01168353268,0.775350718674,M
Emo_4,A5,1.58075976521,1,
Emo_4,A0,1.48931049414,1,
Emo_4,A1,0.242316302536,0.511254246098,M
Emo_4,A2,1.04123772807,1,
Emo_4,A3,0.366608223019,0.519646820404,M
Emo_4,A4,1.01168353268,1,
Emo_4,A5,1.58075976521,1,
Emo_4,A0,1.48931049414,1,
Emo_4,A1,0.242316302536,1.36489040564,S
Emo_4,A2,1.04123772807,0.238672247757,M
Emo_4,A3,0.366608223019,1.05618078196,S
Emo_4,A4,1.01168353268,0.328893180138,M
Emo_4,A5,1.58075976521,1,
Emo_4,A0,1.48931049414,0.0245924419128,M
Emo_4,A1,0.242316302536,2.95865320364,S
Emo_4,A2,1.04123772807,0.496963100614,S
Emo_4,A3,0.366608223019,2.57567662953,S
Emo_4,A4,1.01168353268,0.588027463124,S
Emo_4,A5,1.58075976521,0.805787418327,L
Emo_5,A0,1.48931049414,0.80306480956,L
Emo_5,A1,0.242316302536,2.13724883325,S
Emo_5,A2,1.04123772807,0.977027855728,M
Emo_5,A3,0.366608223019,1.80149281261,S
Emo_5,A4,1.01168353268,0.935295268677,M
Emo_5,A5,1.58075976521,0.964181693234,L
Emo_5,A0,1.48931049414,1,
Emo_5,A1,0.242316302536,0.79309337126,S
Emo_5,A2,1.04123772807,1,
Emo_5,A3,0.366608223019,0.297313195746,M
Emo_5,A4,1.01168353268,1,
Emo_5,A5,1.58075976521,1,
Emo_5,A0,1.48931049414,0.0628858831793,M
Emo_5,A1,0.242316302536,3.36095494477,S
Emo_5,A2,1.04123772807,0.664369957479,S
Emo_5,A3,0.366608223019,2.94143468145,S
Emo_5,A4,1.01168353268,0.764123696799,S
Emo_5,A5,1.58075976521,0.733124644227,L
Emo_5,A0,1.48931049414,1,
Emo_5,A1,0.242316302536,0.631677125833,M
Emo_5,A2,1.04123772807,1,
Emo_5,A3,0.366608223019,0.34459918418,M
Emo_5,A4,1.01168353268,1,
Emo_5,A5,1.58075976521,1,
Emo_5,A0,1.48931049414,1,
Emo_5,A1,0.242316302536,0.737818070274,S
Emo_5,A2,1.04123772807,0.768247805862,L
Emo_5,A3,0.366608223019,0.456458200087,S
Emo_5,A4,1.01168353268,0.720244502439,L
Emo_5,A5,1.58075976521,1,
Emo_5,A0,1.48931049414,0.788519585809,L
Emo_5,A1,0.242316302536,2.07151615172,S
Emo_5,A2,1.04123772807,0.908113826146,M
Emo_5,A3,0.366608223019,1.76138880911,S
Emo_5,A4,1.01168353268,0.821338048268,M
Emo_5,A5,1.58075976521,0.96153622756,L
Emo_6,A0,1.48931049414,0.788432944107,M
Emo_6,A1,0.242316302536,1.89247516167,S
Emo_6,A2,1.04123772807,0.761784509267,S
Emo_6,A3,0.366608223019,1.71656836012,S
Emo_6,A4,1.01168353268,0.803611717058,S
Emo_6,A5,1.58075976521,0.997040305715,M
Emo_6,A0,1.48931049414,1,
Emo_6,A1,0.242316302536,0.895648280816,M
Emo_6,A2,1.04123772807,1,
Emo_6,A3,0.366608223019,1,
Emo_6,A4,1.01168353268,1,
Emo_6,A5,1.58075976521,1,
Emo_6,A0,1.48931049414,0.931645050244,L
Emo_6,A1,0.242316302536,2.97207378617,S
Emo_6,A2,1.04123772807,0.837059691147,M
Emo_6,A3,0.366608223019,2.48715538145,S
Emo_6,A4,1.01168353268,0.966740681363,M
Emo_6,A5,1.58075976521,1,
Emo_6,A0,1.48931049414,1,
Emo_6,A1,0.242316302536,0.637014553122,S
Emo_6,A2,1.04123772807,1,
Emo_6,A3,0.366608223019,0.799316193022,M
Emo_6,A4,1.01168353268,1,
Emo_6,A5,1.58075976521,1,
Emo_6,A0,1.48931049414,0.487141500331,M
Emo_6,A1,0.242316302536,1.3391701845,S
Emo_6,A2,1.04123772807,0.603928525881,M
Emo_6,A3,0.366608223019,1.17174635672,S
Emo_6,A4,1.01168353268,0.543976892837,M
Emo_6,A5,1.58075976521,0.301633721573,M
Emo_6,A0,1.48931049414,0.708148095598,M
Emo_6,A1,0.242316302536,1.87056445956,S
Emo_6,A2,1.04123772807,0.777624599406,S
Emo_6,A3,0.366608223019,1.70053072427,S
Emo_6,A4,1.01168353268,0.818055306547,S
Emo_6,A5,1.58075976521,0.929899709212,M
Emo_7,A0,1.48931049414,1,
Emo_7,A1,0.242316302536,2.1677040059,S
Emo_7,A2,1.04123772807,0.999935778601,M
Emo_7,A3,0.366608223019,1.83045585813,S
Emo_7,A4,1.01168353268,0.904198237485,M
Emo_7,A5,1.58075976521,1,
Emo_7,A0,1.48931049414,1,
Emo_7,A1,0.242316302536,0.921340511944,S
Emo_7,A2,1.04123772807,1,
Emo_7,A3,0.366608223019,0.382770201113,M
Emo_7,A4,1.01168353268,1,
Emo_7,A5,1.58075976521,1,
Emo_7,A0,1.48931049414,0.0446055352156,M
Emo_7,A1,0.242316302536,2.24271925834,S
Emo_7,A2,1.04123772807,0.416376425213,S
Emo_7,A3,0.366608223019,1.95858661284,S
Emo_7,A4,1.01168353268,0.48393762864,S
Emo_7,A5,1.58075976521,0.76137371123,L
Emo_7,A0,1.48931049414,1,
Emo_7,A1,0.242316302536,0.567199839848,S
Emo_7,A2,1.04123772807,1,
Emo_7,A3,0.366608223019,0.828799945263,M
Emo_7,A4,1.01168353268,1,
Emo_7,A5,1.58075976521,1,
Emo_7,A0,1.48931049414,1,
Emo_7,A1,0.242316302536,0.894360380132,S
Emo_7,A2,1.04123772807,0.702199922118,L
Emo_7,A3,0.366608223019,0.63118537016,S
Emo_7,A4,1.01168353268,0.6470841978,L
Emo_7,A5,1.58075976521,1,
Emo_7,A0,1.48931049414,0.835481664703,L
Emo_7,A1,0.242316302536,2.05668660531,S
Emo_7,A2,1.04123772807,0.866868561577,M
Emo_7,A3,0.366608223019,1.75296291459,S
Emo_7,A4,1.01168353268,0.774788590586,M
Emo_7,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,0.914167220234,L
Emo_1,A1,0.242316302536,2.51023378927,S
Emo_1,A2,1.04123772807,0.881069684018,M
Emo_1,A3,0.366608223019,2.13251812462,S
Emo_1,A4,1.01168353268,0.751375881129,M
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,1,
Emo_1,A1,0.242316302536,0.853928860916,S
Emo_1,A2,1.04123772807,1,
Emo_1,A3,0.366608223019,0.721948294907,L
Emo_1,A4,1.01168353268,1,
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,0.987884758599,L
Emo_1,A1,0.242316302536,3.44073048885,S
Emo_1,A2,1.04123772807,0.636143505231,M
Emo_1,A3,0.366608223019,2.95372244508,S
Emo_1,A4,1.01168353268,0.500377032741,M
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,1,
Emo_1,A1,0.242316302536,0.750780243168,S
Emo_1,A2,1.04123772807,1,
Emo_1,A3,0.366608223019,0.871962315278,M
Emo_1,A4,1.01168353268,1,
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,1,
Emo_1,A1,0.242316302536,1.05850462776,S
Emo_1,A2,1.04123772807,1,
Emo_1,A3,0.366608223019,0.720330091647,S
Emo_1,A4,1.01168353268,0.953151996687,L
Emo_1,A5,1.58075976521,1,
Emo_1,A0,1.48931049414,0.731242322236,L
Emo_1,A1,0.242316302536,2.37820469846,S
Emo_1,A2,1.04123772807,0.743360754978,M
Emo_1,A3,0.366608223019,2.03351005091,S
Emo_1,A4,1.01168353268,0.61398286128,M
Emo_1,A5,1.58075976521,0.902950999022,L
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,2.11040565848,S
Emo_2,A2,1.04123772807,0.538008402549,M
Emo_2,A3,0.366608223019,1.73278635837,S
Emo_2,A4,1.01168353268,0.66893023901,M
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,0.54916807426,S
Emo_2,A2,1.04123772807,1,
Emo_2,A3,0.366608223019,0.840482929459,L
Emo_2,A4,1.01168353268,1,
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,0.909668345419,L
Emo_2,A1,0.242316302536,2.65870468943,S
Emo_2,A2,1.04123772807,0.453517259849,M
Emo_2,A3,0.366608223019,2.30511604057,S
Emo_2,A4,1.01168353268,0.469990263562,S
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,0.871698908774,S
Emo_2,A2,1.04123772807,1,
Emo_2,A3,0.366608223019,0.873532155988,M
Emo_2,A4,1.01168353268,1,
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,1.41013803012,S
Emo_2,A2,1.04123772807,1,
Emo_2,A3,0.366608223019,0.96860691136,S
Emo_2,A4,1.01168353268,1,
Emo_2,A5,1.58075976521,1,
Emo_2,A0,1.48931049414,1,
Emo_2,A1,0.242316302536,2.20896837723,S
Emo_2,A2,1.04123772807,0.69516277944,M
Emo_2,A3,0.366608223019,1.83246216452,S
Emo_2,A4,1.01168353268,0.824422448447,M
Emo_2,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,0.793028819033,L
Emo_3,A1,0.242316302536,2.11869270738,S
Emo_3,A2,1.04123772807,0.963359499381,M
Emo_3,A3,0.366608223019,1.78380267548,S
Emo_3,A4,1.01168353268,0.950592005581,M
Emo_3,A5,1.58075976521,0.950460182589,L
Emo_3,A0,1.48931049414,1,
Emo_3,A1,0.242316302536,0.770279884573,S
Emo_3,A2,1.04123772807,1,
Emo_3,A3,0.366608223019,0.313946972513,M
Emo_3,A4,1.01168353268,1,
Emo_3,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,1,
Emo_3,A1,0.242316302536,3.14190298487,S
Emo_3,A2,1.04123772807,0.749039945004,M
Emo_3,A3,0.366608223019,2.68801318478,S
Emo_3,A4,1.01168353268,0.628338601124,M
Emo_3,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,1,
Emo_3,A1,0.242316302536,0.628765745241,M
Emo_3,A2,1.04123772807,1,
Emo_3,A3,0.366608223019,0.389584863906,M
Emo_3,A4,1.01168353268,1,
Emo_3,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,1,
Emo_3,A1,0.242316302536,1.19749578183,S
Emo_3,A2,1.04123772807,0.635120604201,L
Emo_3,A3,0.366608223019,0.807749633068,S
Emo_3,A4,1.01168353268,0.590111164785,L
Emo_3,A5,1.58075976521,1,
Emo_3,A0,1.48931049414,0.601184981074,L
Emo_3,A1,0.242316302536,2.34496608966,S
Emo_3,A2,1.04123772807,0.908128990658,M
Emo_3,A3,0.366608223019,1.99462778721,S
Emo_3,A4,1.01168353268,0.82589651106,M
Emo_3,A5,1.58075976521,0.733644520938,L
Emo_4,A0,1.48931049414,0.639494715535,L
Emo_4,A1,0.242316302536,2.79698202355,S
Emo_4,A2,1.04123772807,0.585446121513,M
Emo_4,A3,0.366608223019,2.42036282392,S
Emo_4,A4,1.01168353268,0.486751840768,M
Emo_4,A5,1.58075976521,0.820029523094,L
Emo_4,A0,1.48931049414,1,
Emo_4,A1,0.242316302536,0.709270968937,S
Emo_4,A2,1.04123772807,1,
Emo_4,A3,0.366608223019,0.83590853586,L
Emo_4,A4,1.01168353268,1,
Emo_4,A5,1.58075976521,1,
Emo_4,A0,1.48931049414,1,
Emo_4,A1,0.242316302536,3.00014565998,S
Emo_4,A2,1.04123772807,0.894292407322,M
Emo_4,A3,0.366608223019,2.54825566684,S
Emo_4,A4,1.01168353268,0.775350718674,M
Emo_4,A5,1.58075976521,1,
Emo_4,A0,1.48931049414,1,
Emo_4,A1,0.242316302536,0.511254246098,M
Emo_4,A2,1.04123772807,1,
Emo_4,A3,0.366608223019,0.519646820404,M
Emo_4,A4,1.01168353268,1,
Emo_4,A5,1.58075976521,1,
Emo_4,A0,1.48931049414,1,
Emo_4,A1,0.242316302536,1.36489040564,S
Emo_4,A2,1.04123772807,0.238672247757,M
Emo_4,A3,0.366608223019,1.05618078196,S
Emo_4,A4,1.01168353268,0.328893180138,M
Emo_4,A5,1.58075976521,1,
Emo_4,A0,1.48931049414,0.0245924419128,M
Emo_4,A1,0.242316302536,2.95865320364,S
Emo_4,A2,1.04123772807,0.496963100614,S
Emo_4,A3,0.366608223019,2.57567662953,S
Emo_4,A4,1.01168353268,0.588027463124,S
Emo_4,A5,1.58075976521,0.805787418327,L
Emo_5,A0,1.48931049414,0.80306480956,L
Emo_5,A1,0.242316302536,2.13724883325,S
Emo_5,A2,1.04123772807,0.977027855728,M
Emo_5,A3,0.366608223019,1.80149281261,S
Emo_5,A4,1.01168353268,0.935295268677,M
Emo_5,A5,1.58075976521,0.964181693234,L
Emo_5,A0,1.48931049414,1,
Emo_5,A1,0.242316302536,0.79309337126,S
Emo_5,A2,1.04123772807,1,
Emo_5,A3,0.366608223019,0.297313195746,M
Emo_5,A4,1.01168353268,1,
Emo_5,A5,1.58075976521,1,
Emo_5,A0,1.48931049414,0.0628858831793,M
Emo_5,A1,0.242316302536,3.36095494477,S
Emo_5,A2,1.04123772807,0.664369957479,S
Emo_5,A3,0.366608223019,2.94143468145,S
Emo_5,A4,1.01168353268,0.764123696799,S
Emo_5,A5,1.58075976521,0.733124644227,L
Emo_5,A0,1.48931049414,1,
Emo_5,A1,0.242316302536,0.631677125833,M
Emo_5,A2,1.04123772807,1,
Emo_5,A3,0.366608223019,0.34459918418,M
Emo_5,A4,1.01168353268,1,
Emo_5,A5,1.58075976521,1,
Emo_5,A0,1.48931049414,1,
Emo_5,A1,0.242316302536,0.737818070274,S
Emo_5,A2,1.04123772807,0.768247805862,L
Emo_5,A3,0.366608223019,0.456458200087,S
Emo_5,A4,1.01168353268,0.720244502439,L
Emo_5,A5,1.58075976521,1,
Emo_5,A0,1.48931049414,0.788519585809,L
Emo_5,A1,0.242316302536,2.07151615172,S
Emo_5,A2,1.04123772807,0.908113826146,M
Emo_5,A3,0.366608223019,1.76138880911,S
Emo_5,A4,1.01168353268,0.821338048268,M
Emo_5,A5,1.58075976521,0.96153622756,L
Emo_6,A0,1.48931049414,0.788432944107,M
Emo_6,A1,0.242316302536,1.89247516167,S
Emo_6,A2,1.04123772807,0.761784509267,S
Emo_6,A3,0.366608223019,1.71656836012,S
Emo_6,A4,1.01168353268,0.803611717058,S
Emo_6,A5,1.58075976521,0.997040305715,M
Emo_6,A0,1.48931049414,1,
Emo_6,A1,0.242316302536,0.895648280816,M
Emo_6,A2,1.04123772807,1,
Emo_6,A3,0.366608223019,1,
Emo_6,A4,1.01168353268,1,
Emo_6,A5,1.58075976521,1,
Emo_6,A0,1.48931049414,0.931645050244,L
